task_id,optimizer_id,seed,level_3,n_trials,n_function_calls,trial_info__config,trial_info__instance,trial_info__seed,trial_info__budget,trial_info__normalized_budget,trial_info__name,trial_info__checkpoint,trial_info__cutoff,trial_value__cost,trial_value__time,trial_value__virtual_time,trial_value__status,trial_value__starttime,trial_value__endtime,status,benchmark_id,task.optimization_resources.n_trials,trial_value__cost_raw,trial_value__cost_inc,task_type,time,experiment_id
bbob/2/1/0,SMAC3-BlackBoxFacade,23927,51,52,52,"[0.2708046602435, -3.1929803281639]",None,1219651321,None,None,None,None,None,-91.7544521799041,8.821487426757812e-06,0.0,1,1771835330.4026632,1771835330.402672,COMPLETED,BBOB,77,-91.7544521799041,-92.6499999772364,blackbox,31.15889072418213,2
bbob/2/1/0,SMAC3-BlackBoxFacade,23927,52,53,53,"[-3.7439203684434, -3.8403852730138]",None,1219651321,None,None,None,None,None,-82.88692127602171,1.0728836059570312e-05,0.0,1,1771835332.0168824,1771835332.0168931,COMPLETED,BBOB,77,-82.88692127602171,-92.6499999772364,blackbox,32.773109912872314,2
bbob/2/1/0,SMAC3-BlackBoxFacade,23927,53,54,54,"[-0.6714636273249, -3.2648768386865]",None,1219651321,None,None,None,None,None,-92.6499982082039,9.5367431640625e-06,0.0,1,1771835333.3560545,1771835333.356064,COMPLETED,BBOB,77,-92.6499982082039,-92.6499999772364,blackbox,34.112282037734985,2
bbob/2/1/0,SMAC3-BlackBoxFacade,23927,54,55,55,"[1.0491329348491, 3.5079192384603]",None,1219651321,None,None,None,None,None,-43.815221084871695,9.059906005859375e-06,0.0,1,1771835334.3806953,1771835334.3807044,COMPLETED,BBOB,77,-43.815221084871695,-92.6499999772364,blackbox,35.13692283630371,2
bbob/2/1/0,SMAC3-BlackBoxFacade,23927,55,56,56,"[-0.6725526992443, -3.2653209589917]",None,1219651321,None,None,None,None,None,-92.64999966744406,8.58306884765625e-06,0.0,1,1771835335.4636343,1771835335.4636428,COMPLETED,BBOB,77,-92.64999966744406,-92.6499999772364,blackbox,36.21986174583435,2
bbob/2/1/0,SMAC3-BlackBoxFacade,23927,56,57,57,"[-0.6723822341099, -3.2649775982773]",None,1219651321,None,None,None,None,None,-92.64999979393052,9.775161743164062e-06,0.0,1,1771835336.4265435,1771835336.4265532,COMPLETED,BBOB,77,-92.64999979393052,-92.6499999772364,blackbox,37.18277096748352,2
bbob/2/1/0,SMAC3-BlackBoxFacade,23927,57,58,58,"[-0.67251047431, -3.2648768386865]",None,1219651321,None,None,None,None,None,-92.6499999102707,1.049041748046875e-05,0.0,1,1771835337.3245745,1771835337.324585,COMPLETED,BBOB,77,-92.6499999102707,-92.6499999772364,blackbox,38.08080196380615,2
bbob/2/1/0,SMAC3-BlackBoxFacade,23927,58,59,59,"[-0.6725269567767, -3.2649775982773]",None,1219651321,None,None,None,None,None,-92.64999989390626,8.821487426757812e-06,0.0,1,1771835338.2617075,1771835338.2617164,COMPLETED,BBOB,77,-92.64999989390626,-92.6499999772364,blackbox,39.017935037612915,2
bbob/2/1/0,SMAC3-BlackBoxFacade,23927,59,60,60,"[-0.7710142104443, 0.5715248319831]",None,1219651321,None,None,None,None,None,-77.92296575237665,9.298324584960938e-06,0.0,1,1771835340.935116,1771835340.9351254,COMPLETED,BBOB,77,-77.92296575237665,-92.6499999772364,blackbox,41.691343545913696,2
bbob/2/1/0,SMAC3-BlackBoxFacade,23927,60,61,61,"[-0.9188918645014, -4.999150299254]",None,1219651321,None,None,None,None,None,-89.5814678337038,1.049041748046875e-05,0.0,1,1771835341.9226813,1771835341.9226918,COMPLETED,BBOB,77,-89.5814678337038,-92.6499999772364,blackbox,42.678908824920654,2
bbob/2/1/0,SMAC3-BlackBoxFacade,23927,61,62,62,"[-0.1978929768047, 4.9998131186292]",None,1219651321,None,None,None,None,None,-24.12063331870192,9.775161743164062e-06,0.0,1,1771835342.82053,1771835342.8205397,COMPLETED,BBOB,77,-24.12063331870192,-92.6499999772364,blackbox,43.57675743103027,2
bbob/2/1/0,SMAC3-BlackBoxFacade,23927,62,63,63,"[-0.8728806184545, -3.5279146205765]",None,1219651321,None,None,None,None,None,-92.54073844255775,7.3909759521484375e-06,0.0,1,1771835343.566719,1771835343.5667264,COMPLETED,BBOB,77,-92.54073844255775,-92.6499999772364,blackbox,44.322946548461914,2
bbob/2/1/0,SMAC3-BlackBoxFacade,23927,63,64,64,"[-1.2788206255473, -2.8160547585723]",None,1219651321,None,None,None,None,None,-92.08136670970725,8.821487426757812e-06,0.0,1,1771835344.5120416,1771835344.5120504,COMPLETED,BBOB,77,-92.08136670970725,-92.6499999772364,blackbox,45.268269062042236,2
bbob/2/1/0,SMAC3-BlackBoxFacade,23927,64,65,65,"[-1.7575040959008, -0.0137079877251]",None,1219651321,None,None,None,None,None,-80.90381775205837,5.4836273193359375e-06,0.0,1,1771835345.200061,1771835345.2000666,COMPLETED,BBOB,77,-80.90381775205837,-92.6499999772364,blackbox,45.9562885761261,2
bbob/2/1/0,SMAC3-BlackBoxFacade,23927,65,66,66,"[4.8682513195746, -1.0638278625025]",None,1219651321,None,None,None,None,None,-57.10247192380029,8.821487426757812e-06,0.0,1,1771835346.0213203,1771835346.0213292,COMPLETED,BBOB,77,-57.10247192380029,-92.6499999772364,blackbox,46.77754783630371,2
bbob/2/1/0,SMAC3-BlackBoxFacade,23927,66,67,67,"[3.9711237675959, 4.1282630205691]",None,1219651321,None,None,None,None,None,-16.426591214651594,9.298324584960938e-06,0.0,1,1771835346.8811796,1771835346.8811889,COMPLETED,BBOB,77,-16.426591214651594,-92.6499999772364,blackbox,47.637407064437866,2
bbob/2/1/0,SMAC3-BlackBoxFacade,23927,67,68,68,"[-0.6725526992443, -3.2649039610364]",None,1219651321,None,None,None,None,None,-92.64999992803445,9.059906005859375e-06,0.0,1,1771835347.824406,1771835347.824415,COMPLETED,BBOB,77,-92.64999992803445,-92.6499999772364,blackbox,48.58063340187073,2
bbob/2/1/0,SMAC3-BlackBoxFacade,23927,68,69,69,"[-0.6725526992443, -3.2649098890463]",None,1219651321,None,None,None,None,None,-92.64999992676674,8.821487426757812e-06,0.0,1,1771835348.756088,1771835348.7560968,COMPLETED,BBOB,77,-92.64999992676674,-92.6499999772364,blackbox,49.51231551170349,2
bbob/2/1/0,SMAC3-BlackBoxFacade,23927,69,70,70,"[-0.6727334429967, -3.2648768386865]",None,1219651321,None,None,None,None,None,-92.64999998966599,9.298324584960938e-06,0.0,1,1771835349.5859332,1771835349.5859425,COMPLETED,BBOB,77,-92.64999998966599,-92.64999998966599,blackbox,50.34216070175171,2
bbob/2/1/0,SMAC3-BlackBoxFacade,23927,70,71,71,"[-0.6725526992443, -3.2648515204048]",None,1219651321,None,None,None,None,None,-92.649999936188,1.0013580322265625e-05,0.0,1,1771835350.5401883,1771835350.5401983,COMPLETED,BBOB,77,-92.649999936188,-92.64999998966599,blackbox,51.29641580581665,2
bbob/2/1/0,SMAC3-BlackBoxFacade,23927,71,72,72,"[-0.6725428559273, -3.2649279463031]",None,1219651321,None,None,None,None,None,-92.64999991750668,1.0013580322265625e-05,0.0,1,1771835351.3966413,1771835351.3966513,COMPLETED,BBOB,77,-92.64999991750668,-92.64999998966599,blackbox,52.15286874771118,2
bbob/2/1/0,SMAC3-BlackBoxFacade,23927,72,73,73,"[-3.399601730068, -0.4319523500432]",None,1219651321,None,None,None,None,None,-77.1895265170324,1.0013580322265625e-05,0.0,1,1771835353.7924526,1771835353.7924626,COMPLETED,BBOB,77,-77.1895265170324,-92.64999998966599,blackbox,54.54868006706238,2
bbob/2/1/0,SMAC3-BlackBoxFacade,23927,73,74,74,"[-4.912470631521, 3.9031101927118]",None,1219651321,None,None,None,None,None,-23.296256405436623,9.059906005859375e-06,0.0,1,1771835354.7024727,1771835354.7024817,COMPLETED,BBOB,77,-23.296256405436623,-92.64999998966599,blackbox,55.45870018005371,2
bbob/2/1/0,SMAC3-BlackBoxFacade,23927,74,75,75,"[-0.6726282895673, -3.2665798557581]",None,1219651321,None,None,None,None,None,-92.64999680262902,9.5367431640625e-06,0.0,1,1771835355.7759688,1771835355.7759783,COMPLETED,BBOB,77,-92.64999680262902,-92.64999998966599,blackbox,56.532196283340454,2
bbob/2/1/0,SMAC3-BlackBoxFacade,23927,75,76,76,"[-4.0185687353909, 4.8937525677212]",None,1219651321,None,None,None,None,None,-14.893851569010593,7.152557373046875e-06,0.0,1,1771835356.6380534,1771835356.6380606,COMPLETED,BBOB,77,-14.893851569010593,-92.64999998966599,blackbox,57.39428091049194,2
bbob/2/1/0,SMAC3-BlackBoxFacade,23927,76,77,77,"[-0.6726530613318, -3.2648768386865]",None,1219651321,None,None,None,None,None,-92.64999997250484,5.9604644775390625e-06,0.0,1,1771835357.6089416,1771835357.6089475,COMPLETED,BBOB,77,-92.64999997250484,-92.64999998966599,blackbox,58.365169048309326,2
